ID,actor_name,county,subcounty,service_category,target_class
298.000000000000000,Mattaw Children Home,Trans Nzoia,Kwanza,education,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Kwanza,protection,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Kwanza,health,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Endebess,education,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Endebess,protection,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Endebess,health,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Saboti,education,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Saboti,protection,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Saboti,health,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Kiminini,education,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Kiminini,protection,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Kiminini,health,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Cherangany,education,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Cherangany,protection,children
298.000000000000000,Mattaw Children Home,Trans Nzoia,Cherangany,health,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kwanza,education,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kwanza,protection,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kwanza,health,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kwanza,assistive,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Endebess,education,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Endebess,protection,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Endebess,health,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Endebess,assistive,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Saboti,education,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Saboti,protection,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Saboti,health,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Saboti,assistive,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kiminini,education,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kiminini,protection,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kiminini,health,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Kiminini,assistive,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Cherangany,education,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Cherangany,protection,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Cherangany,health,children
299.000000000000000,Destiny Hope Rescue Center,Trans Nzoia,Cherangany,assistive,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Kwanza,education,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Kwanza,protection,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Kwanza,health,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Endebess,education,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Endebess,protection,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Endebess,health,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Saboti,education,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Saboti,protection,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Saboti,health,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Kiminini,education,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Kiminini,protection,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Kiminini,health,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Cherangany,education,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Cherangany,protection,children
300.000000000000000,Mercy Rescue Trust,Trans Nzoia,Cherangany,health,children
301.000000000000000,Precious Kids,Trans Nzoia,Kwanza,education,children
301.000000000000000,Precious Kids,Trans Nzoia,Kwanza,assistive,children
301.000000000000000,Precious Kids,Trans Nzoia,Kwanza,health,children
301.000000000000000,Precious Kids,Trans Nzoia,Kwanza,protection,children
301.000000000000000,Precious Kids,Trans Nzoia,Endebess,education,children
301.000000000000000,Precious Kids,Trans Nzoia,Endebess,assistive,children
301.000000000000000,Precious Kids,Trans Nzoia,Endebess,health,children
301.000000000000000,Precious Kids,Trans Nzoia,Endebess,protection,children
301.000000000000000,Precious Kids,Trans Nzoia,Saboti,education,children
301.000000000000000,Precious Kids,Trans Nzoia,Saboti,assistive,children
301.000000000000000,Precious Kids,Trans Nzoia,Saboti,health,children
301.000000000000000,Precious Kids,Trans Nzoia,Saboti,protection,children
301.000000000000000,Precious Kids,Trans Nzoia,Kiminini,education,children
301.000000000000000,Precious Kids,Trans Nzoia,Kiminini,assistive,children
301.000000000000000,Precious Kids,Trans Nzoia,Kiminini,health,children
301.000000000000000,Precious Kids,Trans Nzoia,Kiminini,protection,children
301.000000000000000,Precious Kids,Trans Nzoia,Cherangany,education,children
301.000000000000000,Precious Kids,Trans Nzoia,Cherangany,assistive,children
301.000000000000000,Precious Kids,Trans Nzoia,Cherangany,health,children
301.000000000000000,Precious Kids,Trans Nzoia,Cherangany,protection,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kwanza,education,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kwanza,livelihood,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kwanza,assistive,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kwanza,health,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kwanza,protection,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Endebess,education,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Endebess,livelihood,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Endebess,assistive,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Endebess,health,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Endebess,protection,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Saboti,education,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Saboti,livelihood,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Saboti,assistive,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Saboti,health,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Saboti,protection,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kiminini,education,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kiminini,livelihood,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kiminini,assistive,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kiminini,health,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Kiminini,protection,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Cherangany,education,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Cherangany,livelihood,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Cherangany,assistive,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Cherangany,health,children
302.000000000000000,Purposefully Made Ministries,Trans Nzoia,Cherangany,protection,children
303.000000000000000,Nadirkonyen (charitable children institution) CCI,Turkana,Turkana Central,protection,children
303.000000000000000,Nadirkonyen (charitable children institution) CCI,Turkana,Turkana Central,education,children
303.000000000000000,Nadirkonyen (charitable children institution) CCI,Turkana,Turkana Central,advocacy,children
304.000000000000000,Erai Akuj Amina cci,Turkana,Turkana Central,protection,children
304.000000000000000,Erai Akuj Amina cci,Turkana,Turkana Central,protection,children
305.000000000000000,Lodwar Rescue Centre,Turkana,Turkana Central,protection,children
305.000000000000000,Lodwar Rescue Centre,Turkana,Turkana Central,health,children
306.000000000000000,House of Hope,Turkana,Turkana Central,education,children
306.000000000000000,House of Hope,Turkana,Turkana Central,protection,children
306.000000000000000,House of Hope,Turkana,Turkana Central,cash_support,children
307.000000000000000,Huruma Children’s Home,Samburu,Samburu East,protection,children
307.000000000000000,Huruma Children’s Home,Samburu,Samburu East,health,children
307.000000000000000,Huruma Children’s Home,Samburu,Samburu East,assistive,children
308.000000000000000,Maria Mfariji Children’s Home,Samburu,Samburu West,protection,children
308.000000000000000,Maria Mfariji Children’s Home,Samburu,Samburu West,health,children
309.000000000000000,AlMuhajireen Children’sHome,Samburu,Samburu East,cash_support,children
310.000000000000000,MamaWachira Children’sHome,Samburu,Samburu East,protection,children
310.000000000000000,MamaWachira Children’sHome,Samburu,Samburu East,education,children
310.000000000000000,MamaWachira Children’sHome,Samburu,Samburu East,health,children
311.000000000000000,Kind Fund Children’s Home,Samburu,Samburu East,education,children
311.000000000000000,Kind Fund Children’s Home,Samburu,Samburu East,protection,children
312.000000000000000,Springs of Hope Children’sHome,Samburu,Samburu West,protection,children
312.000000000000000,Springs of Hope Children’sHome,Samburu,Samburu West,cash_support,children
312.000000000000000,Springs of Hope Children’sHome,Samburu,Samburu West,education,children
313.000000000000000,Mary Immaculate Girl Child Rescue Centre,Samburu,Samburu West,protection,children
313.000000000000000,Mary Immaculate Girl Child Rescue Centre,Samburu,Samburu West,education,children
313.000000000000000,Mary Immaculate Girl Child Rescue Centre,Samburu,Samburu West,capacity,children
314.000000000000000,"ChildFund, Kenya",Muranga,Kandara,protection,children
314.000000000000000,"ChildFund, Kenya",Muranga,Kandara,livelihood,children
314.000000000000000,"ChildFund, Kenya",Muranga,Kandara,education,children
314.000000000000000,"ChildFund, Kenya",Muranga,Gatanga,protection,children
314.000000000000000,"ChildFund, Kenya",Muranga,Gatanga,livelihood,children
314.000000000000000,"ChildFund, Kenya",Muranga,Gatanga,education,children
315.000000000000000,Kenya Red Cross,Muranga,Kangema,health,children
315.000000000000000,Kenya Red Cross,Muranga,Kangema,health,disabled
315.000000000000000,Kenya Red Cross,Muranga,Kangema,capacity,children
315.000000000000000,Kenya Red Cross,Muranga,Kangema,capacity,disabled
315.000000000000000,Kenya Red Cross,Muranga,Mathioya,health,children
315.000000000000000,Kenya Red Cross,Muranga,Mathioya,health,disabled
315.000000000000000,Kenya Red Cross,Muranga,Mathioya,capacity,children
315.000000000000000,Kenya Red Cross,Muranga,Mathioya,capacity,disabled
315.000000000000000,Kenya Red Cross,Muranga,Kiharu,health,children
315.000000000000000,Kenya Red Cross,Muranga,Kiharu,health,disabled
315.000000000000000,Kenya Red Cross,Muranga,Kiharu,capacity,children
315.000000000000000,Kenya Red Cross,Muranga,Kiharu,capacity,disabled
315.000000000000000,Kenya Red Cross,Muranga,Kigumo,health,children
315.000000000000000,Kenya Red Cross,Muranga,Kigumo,health,disabled
315.000000000000000,Kenya Red Cross,Muranga,Kigumo,capacity,children
315.000000000000000,Kenya Red Cross,Muranga,Kigumo,capacity,disabled
315.000000000000000,Kenya Red Cross,Muranga,Maragwa,health,children
315.000000000000000,Kenya Red Cross,Muranga,Maragwa,health,disabled
315.000000000000000,Kenya Red Cross,Muranga,Maragwa,capacity,children
315.000000000000000,Kenya Red Cross,Muranga,Maragwa,capacity,disabled
315.000000000000000,Kenya Red Cross,Muranga,Kandara,health,children
315.000000000000000,Kenya Red Cross,Muranga,Kandara,health,disabled
315.000000000000000,Kenya Red Cross,Muranga,Kandara,capacity,children
315.000000000000000,Kenya Red Cross,Muranga,Kandara,capacity,disabled
315.000000000000000,Kenya Red Cross,Muranga,Gatanga,health,children
315.000000000000000,Kenya Red Cross,Muranga,Gatanga,health,disabled
315.000000000000000,Kenya Red Cross,Muranga,Gatanga,capacity,children
315.000000000000000,Kenya Red Cross,Muranga,Gatanga,capacity,disabled
316.000000000000000,Kiota Rescue Centre,Muranga,Kangema,protection,children
316.000000000000000,Kiota Rescue Centre,Muranga,Kangema,health,children
316.000000000000000,Kiota Rescue Centre,Muranga,Mathioya,protection,children
316.000000000000000,Kiota Rescue Centre,Muranga,Mathioya,health,children
316.000000000000000,Kiota Rescue Centre,Muranga,Kiharu,protection,children
316.000000000000000,Kiota Rescue Centre,Muranga,Kiharu,health,children
316.000000000000000,Kiota Rescue Centre,Muranga,Kigumo,protection,children
316.000000000000000,Kiota Rescue Centre,Muranga,Kigumo,health,children
316.000000000000000,Kiota Rescue Centre,Muranga,Kandara,protection,children
316.000000000000000,Kiota Rescue Centre,Muranga,Kandara,health,children
316.000000000000000,Kiota Rescue Centre,Muranga,Gatanga,protection,children
316.000000000000000,Kiota Rescue Centre,Muranga,Gatanga,health,children
316.000000000000000,Kiota Rescue Centre,Muranga,Maragwa,protection,children
316.000000000000000,Kiota Rescue Centre,Muranga,Maragwa,health,children
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kangema,protection,elderly
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kangema,protection,disabled
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Mathioya,protection,elderly
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Mathioya,protection,disabled
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kiharu,protection,elderly
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kiharu,protection,disabled
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kigumo,protection,elderly
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kigumo,protection,disabled
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Maragwa,protection,elderly
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Maragwa,protection,disabled
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kandara,protection,elderly
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Kandara,protection,disabled
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Gatanga,protection,elderly
317.000000000000000,Directorate of Social Development (State Department for Social Protection and Senior Citizen Affairs),Muranga,Gatanga,protection,disabled
318.000000000000000,Directorate of Children Services (State Department for Children Services),Muranga,Kangema,protection,children
318.000000000000000,Directorate of Children Services (State Department for Children Services),Muranga,Mathioya,protection,children
318.000000000000000,Directorate of Children Services (State Department for Children Services),Muranga,Kiharu,protection,children
318.000000000000000,Directorate of Children Services (State Department for Children Services),Muranga,Kigumo,protection,children
318.000000000000000,Directorate of Children Services (State Department for Children Services),Muranga,Maragwa,protection,children
318.000000000000000,Directorate of Children Services (State Department for Children Services),Muranga,Kandara,protection,children
318.000000000000000,Directorate of Children Services (State Department for Children Services),Muranga,Gatanga,protection,children
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kangema,assistive,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kangema,advocacy,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Mathioya,assistive,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Mathioya,advocacy,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kiharu,assistive,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kiharu,advocacy,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kigumo,assistive,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kigumo,advocacy,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Maragwa,assistive,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Maragwa,advocacy,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kandara,assistive,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Kandara,advocacy,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Gatanga,assistive,disabled
319.000000000000000,National Council for Persons with Disabilities (NCPWD),Muranga,Gatanga,advocacy,disabled
320.000000000000000,GEEP Kenya,Muranga,Gatanga,protection,children
320.000000000000000,GEEP Kenya,Muranga,Gatanga,protection,disabled
320.000000000000000,GEEP Kenya,Muranga,Gatanga,livelihood,children
320.000000000000000,GEEP Kenya,Muranga,Gatanga,livelihood,disabled
320.000000000000000,GEEP Kenya,Muranga,Gatanga,education,children
320.000000000000000,GEEP Kenya,Muranga,Gatanga,education,disabled
320.000000000000000,GEEP Kenya,Muranga,Kandara,protection,children
320.000000000000000,GEEP Kenya,Muranga,Kandara,protection,disabled
320.000000000000000,GEEP Kenya,Muranga,Kandara,livelihood,children
320.000000000000000,GEEP Kenya,Muranga,Kandara,livelihood,disabled
320.000000000000000,GEEP Kenya,Muranga,Kandara,education,children
320.000000000000000,GEEP Kenya,Muranga,Kandara,education,disabled
320.000000000000000,GEEP Kenya,Muranga,Kiharu,protection,children
320.000000000000000,GEEP Kenya,Muranga,Kiharu,protection,disabled
320.000000000000000,GEEP Kenya,Muranga,Kiharu,livelihood,children
320.000000000000000,GEEP Kenya,Muranga,Kiharu,livelihood,disabled
320.000000000000000,GEEP Kenya,Muranga,Kiharu,education,children
320.000000000000000,GEEP Kenya,Muranga,Kiharu,education,disabled
320.000000000000000,GEEP Kenya,Muranga,Kangema,protection,children
320.000000000000000,GEEP Kenya,Muranga,Kangema,protection,disabled
320.000000000000000,GEEP Kenya,Muranga,Kangema,livelihood,children
320.000000000000000,GEEP Kenya,Muranga,Kangema,livelihood,disabled
320.000000000000000,GEEP Kenya,Muranga,Kangema,education,children
320.000000000000000,GEEP Kenya,Muranga,Kangema,education,disabled
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kangema,protection,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kangema,capacity,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Mathioya,protection,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Mathioya,capacity,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kiharu,protection,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kiharu,capacity,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kigumo,protection,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kigumo,capacity,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Maragwa,protection,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Maragwa,capacity,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kandara,protection,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Kandara,capacity,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Gatanga,protection,children
321.000000000000000,Catholic Diocese of Murang’a- Child Protection Desk,Muranga,Gatanga,capacity,children
322.000000000000000,Destiny Gates Foundation,Muranga,Gatanga,capacity,children
322.000000000000000,Destiny Gates Foundation,Muranga,Gatanga,education,children
322.000000000000000,Destiny Gates Foundation,Muranga,Gatanga,advocacy,children
323.000000000000000,Sang’ida Foundation,Laikipia,Laikipia East,advocacy,disabled
323.000000000000000,Sang’ida Foundation,Laikipia,Laikipia East,health,disabled
323.000000000000000,Sang’ida Foundation,Laikipia,Laikipia East,health,children
324.000000000000000,MAGNIFICAT HOUSE,Laikipia,Laikipia West,advocacy,children
324.000000000000000,MAGNIFICAT HOUSE,Laikipia,Laikipia West,protection,children
324.000000000000000,MAGNIFICAT HOUSE,Laikipia,Laikipia West,health,children
324.000000000000000,MAGNIFICAT HOUSE,Laikipia,Laikipia West,capacity,children
324.000000000000000,MAGNIFICAT HOUSE,Laikipia,Laikipia West,livelihood,children
324.000000000000000,MAGNIFICAT HOUSE,Laikipia,Laikipia West,assistive,children
325.000000000000000,St. Martin Depores,Kisumu,Nyakach,health,disabled
325.000000000000000,St. Martin Depores,Kisumu,Nyakach,education,disabled
325.000000000000000,St. Martin Depores,Kisumu,Nyakach,assistive,disabled
325.000000000000000,St. Martin Depores,Kisumu,Nyakach,protection,disabled
325.000000000000000,St. Martin Depores,Kisumu,Nyakach,health,children
325.000000000000000,St. Martin Depores,Kisumu,Nyakach,education,children
326.000000000000000,St George Special School,Kisumu,Nyakach,education,children
326.000000000000000,St George Special School,Kisumu,Nyakach,assistive,children
327.000000000000000,Olwa Nehema for the deaf,Kisumu,Nyakach,education,children
327.000000000000000,Olwa Nehema for the deaf,Kisumu,Nyakach,assistive,children
327.000000000000000,Olwa Nehema for the deaf,Kisumu,Nyakach,livelihood,children
328.000000000000000,Little Angels Bububu Childrens Home,Mombasa,Likoni,protection,children
329.000000000000000,Child of Mercy Children's Home,Mombasa,Likoni,protection,children
330.000000000000000,Garden Of Hope Centre,Mombasa,Likoni,protection,children
331.000000000000000,Likoni Aid 4 Children Centre,Mombasa,Likoni,protection,children
332.000000000000000,Nebas Children Orphanae Centre  ,Mombasa,Likoni,protection,children
333.000000000000000,Noor Childrens Home,Mombasa,Likoni,protection,children
334.000000000000000,SOS CHILDREN'S VILLAGE MOMBASA,Mombasa,Nyali,protection,children
335.000000000000000,BABY LIFE RESCUE CENTRE TRUST,Mombasa,Nyali,protection,children
336.000000000000000,Muadh Orphanage Home,Mombasa,Mvita,protection,children
337.000000000000000,The salvation army mombasa children's home ,Mombasa,Mvita,protection,children
338.000000000000000,MAHALI PA USALAMA RESCUE CENTRE,Mombasa,Mvita,protection,children
339.000000000000000,TUMAINI CHILSREN'S HOME,Mombasa,Kisauni,protection,children
340.000000000000000,DICKSON CHILDREN CENTRE,Mombasa,Kisauni,protection,children
341.000000000000000,MIGHTY REDEEMER HOME,Mombasa,Kisauni,protection,children
342.000000000000000,ANANDA MARGA,Mombasa,Kisauni,protection,children
343.000000000000000,WEMA CENTRE,Mombasa,Kisauni,protection,children
344.000000000000000,OKOA SASA,Mombasa,Kisauni,protection,children
345.000000000000000,UNIVERSITY OF NAIROBI,Mombasa,Changamwe,protection,children
345.000000000000000,UNIVERSITY OF NAIROBI,Mombasa,Jomvu,protection,children
345.000000000000000,UNIVERSITY OF NAIROBI,Mombasa,Kisauni,protection,children
345.000000000000000,UNIVERSITY OF NAIROBI,Mombasa,Nyali,protection,children
345.000000000000000,UNIVERSITY OF NAIROBI,Mombasa,Likoni,protection,children
345.000000000000000,UNIVERSITY OF NAIROBI,Mombasa,Mvita,protection,children
346.000000000000000,COUNTY GENDER OFFICER,Mombasa,Changamwe,advocacy,children
346.000000000000000,COUNTY GENDER OFFICER,Mombasa,Jomvu,advocacy,children
346.000000000000000,COUNTY GENDER OFFICER,Mombasa,Kisauni,advocacy,children
346.000000000000000,COUNTY GENDER OFFICER,Mombasa,Nyali,advocacy,children
346.000000000000000,COUNTY GENDER OFFICER,Mombasa,Likoni,advocacy,children
346.000000000000000,COUNTY GENDER OFFICER,Mombasa,Mvita,advocacy,children
347.000000000000000,SHOFCO,Mombasa,Changamwe,advocacy,children
347.000000000000000,SHOFCO,Mombasa,Jomvu,advocacy,children
347.000000000000000,SHOFCO,Mombasa,Kisauni,advocacy,children
347.000000000000000,SHOFCO,Mombasa,Nyali,advocacy,children
347.000000000000000,SHOFCO,Mombasa,Likoni,advocacy,children
347.000000000000000,SHOFCO,Mombasa,Mvita,advocacy,children
348.000000000000000,NCPWD,Mombasa,Changamwe,advocacy,children
348.000000000000000,NCPWD,Mombasa,Changamwe,assistive,children
348.000000000000000,NCPWD,Mombasa,Jomvu,advocacy,children
348.000000000000000,NCPWD,Mombasa,Jomvu,assistive,children
348.000000000000000,NCPWD,Mombasa,Kisauni,advocacy,children
348.000000000000000,NCPWD,Mombasa,Kisauni,assistive,children
348.000000000000000,NCPWD,Mombasa,Nyali,advocacy,children
348.000000000000000,NCPWD,Mombasa,Nyali,assistive,children
348.000000000000000,NCPWD,Mombasa,Likoni,advocacy,children
348.000000000000000,NCPWD,Mombasa,Likoni,assistive,children
348.000000000000000,NCPWD,Mombasa,Mvita,advocacy,children
348.000000000000000,NCPWD,Mombasa,Mvita,assistive,children
349.000000000000000,CHILDLINE KENYA,Mombasa,Changamwe,protection,children
349.000000000000000,CHILDLINE KENYA,Mombasa,Jomvu,protection,children
349.000000000000000,CHILDLINE KENYA,Mombasa,Kisauni,protection,children
349.000000000000000,CHILDLINE KENYA,Mombasa,Nyali,protection,children
349.000000000000000,CHILDLINE KENYA,Mombasa,Likoni,protection,children
349.000000000000000,CHILDLINE KENYA,Mombasa,Mvita,protection,children
350.000000000000000,IJM,Mombasa,Changamwe,protection,children
350.000000000000000,IJM,Mombasa,Jomvu,protection,children
350.000000000000000,IJM,Mombasa,Kisauni,protection,children
350.000000000000000,IJM,Mombasa,Nyali,protection,children
350.000000000000000,IJM,Mombasa,Likoni,protection,children
350.000000000000000,IJM,Mombasa,Mvita,protection,children
351.000000000000000,"AIC Diguna Royal Totos Children’s Home, Ngechek",Nandi,Chesumei,protection,children
351.000000000000000,"AIC Diguna Royal Totos Children’s Home, Ngechek",Nandi,Chesumei,health,children
351.000000000000000,"AIC Diguna Royal Totos Children’s Home, Ngechek",Nandi,Chesumei,education,children
351.000000000000000,"AIC Diguna Royal Totos Children’s Home, Ngechek",Nandi,Chesumei,health,children
352.000000000000000,AIC Diguna Rainbow Children’s Home,Nandi,Tinderet,education,children
352.000000000000000,AIC Diguna Rainbow Children’s Home,Nandi,Tinderet,protection,children
352.000000000000000,AIC Diguna Rainbow Children’s Home,Nandi,Tinderet,health,children
353.000000000000000,Urafiki Community Linkage,Nandi,Engwen,cash_support,children
353.000000000000000,Urafiki Community Linkage,Nandi,Engwen,health,children
354.000000000000000,Noel Children’s Centre,Nandi,Nandi Hills,protection,children
354.000000000000000,Noel Children’s Centre,Nandi,Nandi Hills,health,children
354.000000000000000,Noel Children’s Centre,Nandi,Nandi Hills,education,children
355.000000000000000,Kisaget Children’s Home,Nandi,Chesumei,education,children
355.000000000000000,Kisaget Children’s Home,Nandi,Chesumei,protection,children
355.000000000000000,Kisaget Children’s Home,Nandi,Chesumei,health,children
356.000000000000000,Catholic Justice and Peace Commission – Kapsabet,Nandi,Engwen,protection,children
356.000000000000000,Catholic Justice and Peace Commission – Kapsabet,Nandi,Engwen,advocacy,children
356.000000000000000,Catholic Justice and Peace Commission – Kapsabet,Nandi,Engwen,capacity,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Tinderet,protection,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Tinderet,advocacy,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Aldai,protection,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Aldai,advocacy,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Nandi Hills,protection,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Nandi Hills,advocacy,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Chesumei,protection,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Chesumei,advocacy,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Engwen,protection,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Engwen,advocacy,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Mosop,protection,children
357.000000000000000,Maendeleo ya Wanawake Organization (MYWO),Nandi,Mosop,advocacy,children
